Country,League,game_id,Season,Date,Time,Home,home_id,Away,Away_id,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Brazil,Serie A,1310,2015,09-08-15,22:30,Gremio,17,Internacional,17,5,0,1,1.77,3.67,5.33,1.95,3.67,5.33,1.81,3.36,4.47
Brazil,Serie A,1311,2015,12-08-15,23:30,Coritiba,10,Palmeiras,10,2,1,1,3.12,3.21,2.54,3.15,3.3,2.58,2.91,3.11,2.45
Brazil,Serie A,1312,2015,12-08-15,23:30,Flamengo RJ,14,Atletico-PR,14,3,2,1,1.85,3.61,4.82,1.91,3.68,4.82,1.83,3.43,4.27
Brazil,Serie A,1313,2015,13-08-15,1:00,Goias,16,Chapecoense-SC,16,0,0,0,1.83,3.44,5.31,2,3.44,5.31,1.8,3.25,4.78
Brazil,Serie A,1314,2015,13-08-15,1:00,Santos,25,Vasco,25,1,0,1,1.41,4.92,8.85,1.45,4.95,8.9,1.39,4.44,7.78
Brazil,Serie A,1315,2015,13-08-15,2:00,Corinthians,9,Sport Recife,9,4,3,1,1.57,4.06,6.98,1.57,4.2,7,1.53,3.83,6.29
Brazil,Serie A,1316,2015,13-08-15,2:00,Figueirense,13,Sao Paulo,13,0,2,2,3.01,3.35,2.53,3.2,3.37,2.56,2.93,3.14,2.41
Brazil,Serie A,1317,2015,13-08-15,2:00,Internacional,18,Fluminense,18,1,0,1,2.12,3.35,3.94,2.15,3.47,4.15,2.02,3.24,3.67
Brazil,Serie A,1318,2015,13-08-15,23:30,Ponte Preta,22,Avai,22,2,0,1,1.63,3.97,6.24,1.75,3.98,6.27,1.63,3.62,5.43
Brazil,Serie A,1319,2015,14-08-15,1:00,Atletico-MG,3,Gremio,3,0,2,2,1.77,3.55,5.61,1.8,3.68,5.7,1.73,3.44,4.91
Brazil,Serie A,1320,2015,14-08-15,1:00,Joinville,19,Cruzeiro,19,3,0,1,3.48,3.15,2.38,3.8,3.3,2.4,3.32,3.02,2.26
Brazil,Serie A,1321,2015,15-08-15,22:30,Atletico-PR,4,Santos,4,0,0,0,2.45,3.32,3.16,2.53,3.33,3.18,2.35,3.18,2.99
Brazil,Serie A,1322,2015,15-08-15,22:30,Vasco,28,Coritiba,28,0,1,2,2.27,3.31,3.56,2.27,3.36,3.69,2.18,3.15,3.37
Brazil,Serie A,1323,2015,16-08-15,1:00,Sao Paulo,26,Goias,26,0,3,2,1.66,3.75,6.4,1.67,4,6.5,1.6,3.64,5.75
Brazil,Serie A,1324,2015,16-08-15,15:00,Palmeiras,21,Flamengo RJ,21,4,2,1,2.04,3.44,4.09,2.04,3.55,4.18,1.96,3.3,3.8
Brazil,Serie A,1325,2015,16-08-15,20:00,Avai,5,Corinthians,5,1,2,2,3.31,3.23,2.42,3.33,3.3,2.52,3.1,3.09,2.34
Brazil,Serie A,1326,2015,16-08-15,20:00,Cruzeiro,12,Internacional,12,0,0,0,1.69,3.72,6.11,1.82,3.72,6.11,1.73,3.42,4.96
Brazil,Serie A,1327,2015,16-08-15,20:00,Fluminense,15,Figueirense,15,2,1,1,1.7,3.77,5.81,1.76,3.8,7,1.66,3.53,5.36
Brazil,Serie A,1328,2015,16-08-15,20:00,Sport Recife,27,Ponte Preta,27,1,1,0,1.85,3.72,4.64,1.87,3.72,4.85,1.81,3.46,4.32
Brazil,Serie A,1329,2015,16-08-15,22:30,Chapecoense-SC,8,Atletico-MG,8,2,1,1,3.31,3.37,2.35,3.31,3.39,2.39,3.16,3.18,2.26
Brazil,Serie A,1330,2015,16-08-15,22:30,Gremio,17,Joinville,17,2,1,1,1.43,4.52,9.43,1.43,4.9,9.8,1.39,4.28,8.39
Brazil,Serie A,1331,2015,22-08-15,22:30,Goias,16,Vasco,16,3,0,1,1.65,3.78,6.43,1.75,3.78,6.43,1.66,3.56,5.28
Brazil,Serie A,1332,2015,22-08-15,22:30,Santos,25,Avai,25,5,2,1,1.42,4.77,8.92,1.44,4.8,9,1.4,4.38,7.95
Brazil,Serie A,1333,2015,23-08-15,1:00,Figueirense,13,Sport Recife,13,2,1,1,2.3,3.37,3.42,2.3,3.4,4.15,2.13,3.22,3.41
Brazil,Serie A,1334,2015,23-08-15,15:00,Coritiba,10,Chapecoense-SC,10,1,0,1,2.04,3.32,4.27,2.05,3.45,5.2,1.92,3.21,4.19
Brazil,Serie A,1335,2015,23-08-15,15:00,Ponte Preta,22,Gremio,22,0,0,0,2.7,3.23,2.9,2.7,3.25,3.04,2.52,3.09,2.84
Brazil,Serie A,1336,2015,23-08-15,20:00,Corinthians,9,Cruzeiro,9,3,0,1,2.08,3.3,4.14,2.11,3.4,4.5,1.98,3.22,3.91
Brazil,Serie A,1337,2015,23-08-15,20:00,Flamengo RJ,14,Sao Paulo,14,2,1,1,1.96,3.6,4.23,2.07,3.6,4.33,1.95,3.34,3.85
Brazil,Serie A,1338,2015,23-08-15,20:00,Internacional,18,Atletico-PR,18,2,0,1,1.94,3.44,4.45,1.97,3.65,4.85,1.88,3.3,4.22
Brazil,Serie A,1339,2015,23-08-15,20:00,Joinville,19,Fluminense,19,2,1,1,2.62,3.19,2.99,2.7,3.2,2.99,2.55,3.06,2.82
Brazil,Serie A,1340,2015,23-08-15,22:30,Atletico-MG,3,Palmeiras,3,2,1,1,1.6,4.11,6.33,1.8,4.12,6.36,1.61,3.78,5.39
Brazil,Serie A,1341,2015,29-08-15,22:30,Vasco,28,Figueirense,28,0,1,2,2.08,3.24,4.24,2.2,3.4,4.33,2.04,3.15,3.8
Brazil,Serie A,1342,2015,30-08-15,1:00,Sao Paulo,26,Ponte Preta,26,3,0,1,1.78,3.68,5.26,1.85,3.68,5.4,1.75,3.47,4.74
Brazil,Serie A,1343,2015,30-08-15,15:00,Avai,5,Internacional,5,3,0,1,3.07,3.19,2.59,3.07,3.32,2.7,2.84,3.13,2.49
Brazil,Serie A,1344,2015,30-08-15,15:00,Gremio,17,Coritiba,17,0,0,0,1.56,4.07,7.27,1.57,4.2,7.73,1.52,3.8,6.72
Brazil,Serie A,1345,2015,30-08-15,20:00,Chapecoense-SC,8,Corinthians,8,1,3,2,2.58,3.03,3.25,2.68,3.2,3.25,2.5,2.95,2.99
Brazil,Serie A,1346,2015,30-08-15,20:00,Fluminense,15,Atletico-MG,15,1,2,2,2.89,3.34,2.62,2.95,3.4,2.72,2.73,3.23,2.51
Brazil,Serie A,1347,2015,30-08-15,20:00,Palmeiras,21,Joinville,21,3,2,1,1.44,4.45,9.34,1.5,4.56,9.34,1.42,4.16,7.67
Brazil,Serie A,1348,2015,30-08-15,20:00,Sport Recife,27,Flamengo RJ,27,0,1,2,2.21,3.45,3.55,2.3,3.45,3.56,2.16,3.3,3.26
Brazil,Serie A,1349,2015,30-08-15,22:30,Atletico-PR,4,Goias,4,3,0,1,2.04,3.29,4.33,2.1,3.52,4.4,1.97,3.23,3.92
Brazil,Serie A,1350,2015,30-08-15,22:30,Cruzeiro,12,Santos,12,0,1,2,2.16,3.29,3.87,2.16,3.44,4.2,2.05,3.24,3.64
Brazil,Serie A,1351,2015,02-09-15,23:30,Internacional,18,Vasco,18,6,0,1,1.56,4.12,7.03,1.57,4.12,8,1.51,3.84,6.64
Brazil,Serie A,1352,2015,02-09-15,23:30,Joinville,19,Sao Paulo,19,0,0,0,3.05,3.25,2.57,3.05,3.54,2.6,2.85,3.18,2.44
Brazil,Serie A,1353,2015,02-09-15,23:30,Ponte Preta,22,Cruzeiro,22,1,2,2,2.4,3.28,3.3,2.4,3.28,3.45,2.3,3.11,3.13
Brazil,Serie A,1354,2015,03-09-15,1:00,Atletico-MG,3,Atletico-PR,3,0,1,2,1.39,5.02,9.53,1.5,5.06,9.57,1.4,4.41,7.72
Brazil,Serie A,1355,2015,03-09-15,1:00,Flamengo RJ,14,Avai,14,3,0,1,1.6,4.07,6.58,1.7,4.07,6.9,1.59,3.72,5.79
Brazil,Serie A,1356,2015,03-09-15,2:00,Corinthians,9,Fluminense,9,2,0,1,1.82,3.53,5.2,1.82,3.74,5.6,1.76,3.36,4.8
Brazil,Serie A,1357,2015,03-09-15,2:00,Coritiba,10,Sport Recife,10,0,0,0,1.96,3.49,4.36,2.05,3.49,4.36,1.96,3.28,3.85
Brazil,Serie A,1358,2015,03-09-15,2:00,Goias,16,Palmeiras,16,1,0,1,2.39,3.25,3.35,2.5,3.42,3.35,2.33,3.11,3.09
Brazil,Serie A,1359,2015,03-09-15,23:30,Santos,25,Chapecoense-SC,25,3,1,1,1.51,4.29,7.84,1.51,4.45,8,1.48,3.96,6.98
Brazil,Serie A,1360,2015,04-09-15,1:00,Figueirense,13,Gremio,13,0,2,2,2.58,3.16,3.11,2.78,3.2,3.11,2.54,2.99,2.91
Brazil,Serie A,1361,2015,05-09-15,23:30,Sao Paulo,26,Internacional,26,2,0,1,2.28,3.48,3.35,2.4,3.5,3.55,2.2,3.26,3.24
Brazil,Serie A,1362,2015,05-09-15,23:30,Vasco,28,Atletico-MG,28,1,2,2,5.17,3.95,1.73,5.32,3.96,1.75,4.76,3.65,1.7
Brazil,Serie A,1363,2015,06-09-15,1:00,Atletico-PR,4,Joinville,4,0,0,0,1.6,3.95,6.92,1.6,4.4,8.2,1.53,3.77,6.53
Brazil,Serie A,1364,2015,06-09-15,15:00,Chapecoense-SC,8,Ponte Preta,8,0,0,0,2.04,3.24,4.41,2.04,3.5,4.5,1.96,3.22,4.01
Brazil,Serie A,1365,2015,06-09-15,15:00,Cruzeiro,12,Figueirense,12,5,1,1,1.55,4.02,7.69,1.57,4.05,7.69,1.51,3.82,6.89
Brazil,Serie A,1366,2015,06-09-15,20:00,Avai,5,Coritiba,5,0,2,2,2.19,3.29,3.78,2.25,3.32,3.9,2.13,3.15,3.52
Brazil,Serie A,1367,2015,06-09-15,20:00,Fluminense,15,Flamengo RJ,15,1,3,2,3.59,3.3,2.25,3.6,3.4,2.44,3.27,3.15,2.22
Brazil,Serie A,1368,2015,06-09-15,20:00,Gremio,17,Goias,17,2,1,1,1.8,3.49,5.46,1.82,3.7,6,1.74,3.36,5.06
Brazil,Serie A,1369,2015,06-09-15,20:00,Palmeiras,21,Corinthians,21,3,3,0,2.24,3.33,3.59,2.25,3.36,3.7,2.16,3.2,3.36
Brazil,Serie A,1370,2015,06-09-15,22:30,Sport Recife,27,Santos,27,1,1,0,2.24,3.48,3.43,2.35,3.48,3.52,2.18,3.28,3.24
Brazil,Serie A,1371,2015,09-09-15,23:30,Atletico-MG,3,Avai,3,2,0,1,1.24,6.57,14.5,1.3,6.57,14.5,1.26,5.58,10.76
Brazil,Serie A,1372,2015,09-09-15,23:30,Internacional,18,Palmeiras,18,1,0,1,1.8,3.7,5.01,1.9,3.71,5.1,1.79,3.48,4.48
Brazil,Serie A,1373,2015,09-09-15,23:30,Ponte Preta,22,Vasco,22,0,1,2,1.69,3.69,6.15,1.87,3.75,6.15,1.71,3.48,5.02
Brazil,Serie A,1374,2015,10-09-15,1:00,Figueirense,13,Atletico-PR,13,1,1,0,2.61,3.24,3,2.7,3.26,3.03,2.51,3.06,2.89
Brazil,Serie A,1375,2015,10-09-15,2:00,Corinthians,9,Gremio,9,1,1,0,1.94,3.34,4.76,1.94,3.6,4.76,1.89,3.24,4.28
Brazil,Serie A,1376,2015,10-09-15,2:00,Coritiba,10,Fluminense,10,1,1,0,2.22,3.27,3.71,2.3,3.28,3.76,2.18,3.12,3.42
Brazil,Serie A,1377,2015,10-09-15,2:00,Santos,25,Sao Paulo,25,3,0,1,2.14,3.46,3.72,2.2,3.46,3.73,2.11,3.23,3.48
Brazil,Serie A,1378,2015,10-09-15,23:30,Goias,16,Sport Recife,16,1,0,1,1.91,3.42,4.79,2,3.48,4.83,1.89,3.25,4.23
Brazil,Serie A,1379,2015,11-09-15,1:00,Flamengo RJ,14,Cruzeiro,14,2,0,1,2.04,3.34,4.25,2.05,3.45,4.25,2,3.21,3.84
Brazil,Serie A,1380,2015,11-09-15,1:00,Joinville,19,Chapecoense-SC,19,0,0,0,2.43,3.11,3.45,2.45,3.2,3.45,2.35,3,3.19
Brazil,Serie A,1381,2015,12-09-15,22:30,Coritiba,10,Internacional,10,0,1,2,2.48,3.25,3.18,2.48,3.31,3.4,2.35,3.08,3.11
Brazil,Serie A,1382,2015,13-09-15,1:00,Palmeiras,21,Figueirense,21,2,0,1,1.48,4.52,7.85,1.5,4.65,8,1.45,4.23,6.96
Brazil,Serie A,1383,2015,13-09-15,15:00,Corinthians,9,Joinville,9,3,0,1,1.38,4.65,11.5,1.45,5,12.5,1.36,4.37,9.66
Brazil,Serie A,1384,2015,13-09-15,15:00,Ponte Preta,22,Santos,22,3,1,1,3.05,3.29,2.54,3.35,3.33,2.54,2.98,3.16,2.38
Brazil,Serie A,1385,2015,13-09-15,20:00,Chapecoense-SC,8,Flamengo RJ,8,1,3,2,2.64,3.04,3.16,2.84,3.15,3.16,2.66,2.93,2.83
Brazil,Serie A,1386,2015,13-09-15,20:00,Cruzeiro,12,Atletico-MG,12,1,1,0,2.68,3.27,2.89,2.72,3.28,2.92,2.59,3.12,2.73
Brazil,Serie A,1387,2015,13-09-15,20:00,Gremio,17,Sao Paulo,17,1,2,2,1.97,3.51,4.28,2.01,3.62,4.7,1.88,3.37,4.1
Brazil,Serie A,1388,2015,13-09-15,20:00,Vasco,28,Atletico-PR,28,2,0,1,2.33,3.25,3.47,2.51,3.31,3.47,2.3,3.11,3.16
Brazil,Serie A,1389,2015,13-09-15,22:30,Avai,5,Goias,5,2,1,1,2.2,3.23,3.84,2.3,3.28,3.85,2.16,3.09,3.5
Brazil,Serie A,1390,2015,13-09-15,22:30,Sport Recife,27,Fluminense,27,1,0,1,2.12,3.39,3.88,2.2,3.46,3.88,2.08,3.3,3.46
Brazil,Serie A,1391,2015,16-09-15,23:30,Fluminense,15,Palmeiras,15,1,4,2,2.34,3.35,3.34,2.37,3.38,3.6,2.26,3.18,3.16
Brazil,Serie A,1392,2015,16-09-15,23:30,Goias,16,Ponte Preta,16,1,2,2,1.86,3.6,4.73,1.9,3.72,5.2,1.8,3.44,4.46
Brazil,Serie A,1393,2015,16-09-15,23:30,Joinville,19,Sport Recife,19,1,1,0,2.79,3.11,2.92,2.79,3.24,3.01,2.59,3.01,2.81
Brazil,Serie A,1394,2015,17-09-15,1:00,Atletico-PR,4,Gremio,4,1,2,2,2.8,3.22,2.8,2.8,3.25,2.88,2.61,3.08,2.73
Brazil,Serie A,1395,2015,17-09-15,1:00,Figueirense,13,Avai,13,0,1,2,2.18,3.26,3.84,2.2,3.3,3.92,2.12,3.13,3.55
Brazil,Serie A,1396,2015,17-09-15,2:00,Cruzeiro,12,Vasco,12,2,2,0,1.41,4.77,9.34,1.45,4.78,9.9,1.39,4.39,8.12
Brazil,Serie A,1397,2015,17-09-15,2:00,Internacional,18,Corinthians,18,2,1,1,2.4,3.23,3.33,2.43,3.3,3.56,2.29,3.08,3.2
Brazil,Serie A,1398,2015,17-09-15,2:00,Santos,25,Atletico-MG,25,4,0,1,2.14,3.6,3.56,2.25,3.63,3.58,2.13,3.39,3.25
Brazil,Serie A,1399,2015,17-09-15,23:30,Sao Paulo,26,Chapecoense-SC,26,0,0,0,1.48,4.39,8.28,1.53,4.4,9.2,1.45,4.05,7.53
Brazil,Serie A,1400,2015,18-09-15,1:00,Flamengo RJ,14,Coritiba,14,0,2,2,1.63,3.82,6.6,1.64,3.95,7.4,1.56,3.69,6.09
Brazil,Serie A,1401,2015,19-09-15,22:30,Internacional,18,Figueirense,18,1,1,0,1.79,3.6,5.28,1.85,4,7.5,1.67,3.51,5.38
Brazil,Serie A,1402,2015,19-09-15,22:30,Palmeiras,21,Gremio,21,3,2,1,1.96,3.53,4.31,2.05,3.53,4.33,1.94,3.31,3.93
Brazil,Serie A,1403,2015,20-09-15,1:00,Ponte Preta,22,Fluminense,22,3,1,1,2.54,3.31,3.04,2.65,3.32,3.1,2.43,3.13,2.91
Brazil,Serie A,1404,2015,20-09-15,15:00,Corinthians,9,Santos,9,2,0,1,2.25,3.31,3.59,2.25,3.39,3.75,2.16,3.23,3.32
Brazil,Serie A,1405,2015,20-09-15,15:00,Goias,16,Joinville,16,3,0,1,1.64,3.84,6.49,1.65,3.94,7,1.58,3.66,6.01
Brazil,Serie A,1406,2015,20-09-15,20:00,Atletico-MG,3,Flamengo RJ,3,4,1,1,1.73,3.97,5.15,1.76,3.97,5.3,1.7,3.63,4.72
Brazil,Serie A,1407,2015,20-09-15,20:00,Avai,5,Sao Paulo,5,2,1,1,2.57,3.25,3.06,2.7,3.3,3.08,2.52,3.13,2.8
Brazil,Serie A,1408,2015,20-09-15,20:00,Vasco,28,Sport Recife,28,2,1,1,2.17,3.39,3.72,2.3,3.39,3.77,2.12,3.2,3.44
Brazil,Serie A,1409,2015,20-09-15,22:30,Chapecoense-SC,8,Cruzeiro,8,0,2,2,2.86,3.07,2.87,2.86,3.22,3.1,2.65,2.95,2.8
Brazil,Serie A,1410,2015,20-09-15,22:30,Coritiba,10,Atletico-PR,10,2,0,1,2.77,3.12,2.92,2.77,3.2,3.04,2.6,2.98,2.82
Brazil,Serie A,1411,2015,26-09-15,22:30,Fluminense,15,Goias,15,2,0,1,1.92,3.49,4.62,2,3.58,4.62,1.87,3.34,4.17
Brazil,Serie A,1412,2015,27-09-15,1:00,Gremio,17,Avai,17,3,1,1,1.49,4.24,8.38,1.55,4.45,9,1.47,3.99,7.19
Brazil,Serie A,1413,2015,27-09-15,15:00,Atletico-PR,4,Ponte Preta,4,1,2,2,1.93,3.48,4.57,2.15,3.5,4.58,1.91,3.31,4.06
Brazil,Serie A,1414,2015,27-09-15,15:00,Santos,25,Internacional,25,3,1,1,1.75,3.67,5.5,1.83,3.75,5.51,1.72,3.51,4.83
Brazil,Serie A,1415,2015,27-09-15,20:00,Figueirense,13,Corinthians,13,1,3,2,3.34,3.24,2.4,3.36,3.4,2.4,3.12,3.13,2.31
Brazil,Serie A,1416,2015,27-09-15,20:00,Flamengo RJ,14,Vasco,14,1,2,2,1.79,3.74,5.01,1.82,3.8,5.75,1.73,3.51,4.84
Brazil,Serie A,1417,2015,27-09-15,20:00,Joinville,19,Atletico-MG,19,2,2,0,4.95,3.69,1.81,4.95,3.72,2,4.38,3.47,1.8
Brazil,Serie A,1418,2015,27-09-15,20:00,Sao Paulo,26,Palmeiras,26,1,1,0,2.12,3.6,3.64,2.38,3.6,3.7,2.13,3.31,3.32
Brazil,Serie A,1419,2015,27-09-15,22:30,Cruzeiro,12,Coritiba,12,2,0,1,1.5,4.31,8.06,1.5,4.34,9.1,1.46,3.99,7.47
Brazil,Serie A,1420,2015,27-09-15,22:30,Sport Recife,27,Chapecoense-SC,27,3,0,1,1.83,3.47,5.27,1.85,3.5,5.4,1.8,3.31,4.68
Brazil,Serie A,1421,2015,03-10-15,22:30,Coritiba,10,Atletico-MG,10,0,3,2,3.19,3.41,2.39,3.21,3.49,2.39,3.06,3.27,2.26
Brazil,Serie A,1422,2015,03-10-15,22:30,Internacional,18,Sport Recife,18,2,1,1,1.73,3.88,5.3,1.75,3.88,5.75,1.68,3.6,5
Brazil,Serie A,1423,2015,04-10-15,1:00,Sao Paulo,26,Atletico-PR,26,1,0,1,1.8,3.62,5.14,1.84,3.68,5.5,1.75,3.46,4.73
Brazil,Serie A,1424,2015,04-10-15,15:00,Avai,5,Vasco,5,1,1,0,1.96,3.41,4.5,2.15,3.41,4.5,2.02,3.25,3.71
Brazil,Serie A,1425,2015,04-10-15,15:00,Flamengo RJ,14,Joinville,14,2,0,1,1.43,4.63,9.03,1.44,4.63,9.5,1.4,4.28,8.09
Brazil,Serie A,1426,2015,04-10-15,20:00,Cruzeiro,12,Gremio,12,0,0,0,2.19,3.29,3.78,2.19,3.44,4.05,2.06,3.19,3.67
Brazil,Serie A,1427,2015,04-10-15,20:00,Goias,16,Figueirense,16,2,3,2,1.62,3.78,7.03,1.73,3.82,7.03,1.63,3.53,5.7
Brazil,Serie A,1428,2015,04-10-15,20:00,Ponte Preta,22,Corinthians,22,2,2,0,3.39,3.18,2.41,3.39,3.25,2.5,3.06,3.11,2.35
Brazil,Serie A,1429,2015,04-10-15,20:00,Santos,25,Fluminense,25,3,1,1,1.53,4.23,7.47,1.6,4.31,7.7,1.51,3.92,6.42
Brazil,Serie A,1430,2015,04-10-15,22:30,Chapecoense-SC,8,Palmeiras,8,5,1,1,2.84,3.15,2.82,2.92,3.22,2.82,2.73,3.04,2.64
Brazil,Serie A,1431,2015,14-10-15,23:30,Atletico-MG,3,Internacional,3,2,1,1,1.46,4.87,7.47,1.51,5,7.9,1.46,4.29,6.61
Brazil,Serie A,1432,2015,14-10-15,23:30,Sport Recife,27,Avai,27,3,0,1,1.81,3.67,4.99,1.84,3.8,5.6,1.77,3.49,4.56
Brazil,Serie A,1433,2015,15-10-15,1:00,Figueirense,13,Flamengo RJ,13,3,0,1,3.04,3.32,2.52,3.18,3.32,2.63,2.93,3.13,2.44
Brazil,Serie A,1434,2015,15-10-15,1:00,Joinville,19,Coritiba,19,3,1,1,2.69,3.09,3.04,2.71,3.2,3.04,2.55,3.01,2.87
Brazil,Serie A,1435,2015,15-10-15,1:00,Palmeiras,21,Ponte Preta,21,0,1,2,1.61,4.22,6.02,1.62,4.35,6.6,1.58,3.93,5.51
Brazil,Serie A,1436,2015,15-10-15,2:00,Atletico-PR,4,Cruzeiro,4,2,2,0,2.37,3.3,3.34,2.4,3.3,3.35,2.31,3.12,3.14
Brazil,Serie A,1437,2015,15-10-15,2:00,Fluminense,15,Sao Paulo,15,2,0,1,2.42,3.36,3.18,2.45,3.42,3.3,2.33,3.2,3.02
Brazil,Serie A,1438,2015,15-10-15,23:30,Corinthians,9,Goias,9,3,0,1,1.68,3.79,6,1.71,4.4,8.8,1.59,3.7,5.87
Brazil,Serie A,1439,2015,15-10-15,23:30,Vasco,28,Chapecoense-SC,28,1,1,0,2.22,3.29,3.69,2.24,3.42,4.25,2.12,3.16,3.52
Brazil,Serie A,1440,2015,16-10-15,1:00,Gremio,17,Santos,17,1,0,1,2.02,3.54,4.03,2.05,3.54,4.45,1.99,3.31,3.74
Brazil,Serie A,1441,2015,17-10-15,22:30,Avai,5,Palmeiras,5,1,3,2,2.63,3.35,2.88,2.68,3.4,2.88,2.54,3.15,2.76
Brazil,Serie A,1442,2015,18-10-15,1:00,Joinville,19,Figueirense,19,1,0,1,2.44,3.24,3.27,2.55,3.25,3.27,2.36,3.09,3.08
Brazil,Serie A,1443,2015,18-10-15,14:00,Cruzeiro,12,Fluminense,12,2,0,1,1.71,3.65,5.95,1.8,3.73,5.95,1.71,3.49,4.97
Brazil,Serie A,1444,2015,18-10-15,14:00,Ponte Preta,22,Coritiba,22,3,0,1,1.86,3.53,4.88,1.86,3.72,5.7,1.77,3.39,4.72
Brazil,Serie A,1445,2015,18-10-15,19:00,Atletico-PR,4,Corinthians,4,1,4,2,3.04,3.29,2.55,3.09,3.37,2.6,2.88,3.13,2.46
Brazil,Serie A,1446,2015,18-10-15,19:00,Flamengo RJ,14,Internacional,14,0,1,2,1.9,3.56,4.6,1.9,3.61,5.2,1.79,3.46,4.43
Brazil,Serie A,1447,2015,18-10-15,19:00,Sao Paulo,26,Vasco,26,2,2,0,1.51,4.29,7.81,1.57,4.29,7.81,1.49,3.97,6.8
Brazil,Serie A,1448,2015,18-10-15,20:00,Gremio,17,Chapecoense-SC,17,2,3,2,1.54,4.15,7.49,1.55,4.35,7.7,1.5,3.89,6.84
Brazil,Serie A,1449,2015,18-10-15,20:00,Santos,25,Goias,25,3,1,1,1.56,4.15,6.95,1.57,4.4,7.9,1.5,3.93,6.7
Brazil,Serie A,1450,2015,18-10-15,21:30,Sport Recife,27,Atletico-MG,27,4,1,1,3.22,3.48,2.34,3.22,3.49,2.44,3,3.28,2.3
Brazil,Serie A,1451,2015,24-10-15,20:00,Fluminense,15,Atletico-PR,15,0,1,2,2.02,3.38,4.26,2.03,3.44,4.6,1.95,3.28,3.94
Brazil,Serie A,1452,2015,24-10-15,21:30,Figueirense,13,Santos,13,0,0,0,2.81,3.37,2.69,3.14,3.37,2.69,2.76,3.19,2.51
Brazil,Serie A,1453,2015,24-10-15,21:30,Internacional,18,Joinville,18,1,0,1,1.48,4.56,7.75,1.48,4.65,8.5,1.44,4.15,7.42
Brazil,Serie A,1454,2015,25-10-15,0:00,Palmeiras,21,Sport Recife,21,0,2,2,1.74,3.88,5.24,1.84,3.88,5.24,1.74,3.6,4.56
Brazil,Serie A,1455,2015,25-10-15,19:00,Chapecoense-SC,8,Avai,8,0,0,0,2,3.31,4.45,2,3.5,4.6,1.88,3.3,4.21
Brazil,Serie A,1456,2015,25-10-15,19:00,Corinthians,9,Flamengo RJ,9,1,0,1,1.69,3.91,5.6,1.74,3.91,6.3,1.68,3.6,5.12
Brazil,Serie A,1457,2015,25-10-15,19:00,Coritiba,10,Sao Paulo,10,1,2,2,2.62,3.32,2.93,2.75,3.32,3,2.52,3.14,2.79
Brazil,Serie A,1458,2015,25-10-15,19:00,Vasco,28,Gremio,28,0,0,0,2.54,3.3,3.04,2.8,3.4,3.1,2.47,3.14,2.88
Brazil,Serie A,1459,2015,25-10-15,20:00,Goias,16,Cruzeiro,16,0,1,2,2.47,3.21,3.24,2.7,3.25,3.3,2.4,3.07,3.03
Brazil,Serie A,1460,2015,25-10-15,21:30,Atletico-MG,3,Ponte Preta,3,2,1,1,1.4,5.2,8.59,1.5,5.3,9.7,1.37,4.67,7.92
Brazil,Serie A,1461,2015,31-10-15,19:00,Sao Paulo,26,Sport Recife,26,3,0,1,1.48,4.44,8.01,1.6,4.65,8.5,1.46,4.12,7.15
Brazil,Serie A,1462,2015,31-10-15,21:30,Avai,5,Cruzeiro,5,1,1,0,2.88,3.1,2.81,3.04,3.2,2.81,2.76,3.06,2.61
Brazil,Serie A,1463,2015,31-10-15,21:30,Ponte Preta,22,Joinville,22,1,0,1,1.56,3.98,7.47,1.65,3.98,7.6,1.57,3.68,6.2
Brazil,Serie A,1464,2015,31-10-15,23:00,Coritiba,10,Figueirense,10,1,1,0,2.13,3.21,4.09,2.15,3.32,4.1,2.07,3.12,3.73
Brazil,Serie A,1465,2015,01-11-15,19:00,Atletico-MG,3,Corinthians,3,0,3,2,1.85,3.77,4.52,1.9,3.84,4.6,1.82,3.54,4.18
Brazil,Serie A,1466,2015,01-11-15,19:00,Chapecoense-SC,8,Atletico-PR,8,0,0,0,1.96,3.3,4.7,1.99,3.37,4.7,1.92,3.2,4.18
Brazil,Serie A,1467,2015,01-11-15,19:00,Gremio,17,Flamengo RJ,17,2,0,1,1.72,3.72,5.65,1.73,3.8,6.1,1.68,3.52,5.24
Brazil,Serie A,1468,2015,01-11-15,19:00,Santos,25,Palmeiras,25,2,1,1,1.79,4,4.59,1.9,4.03,4.9,1.76,3.63,4.34
Brazil,Serie A,1469,2015,01-11-15,20:00,Vasco,28,Fluminense,28,0,1,2,2.34,3.37,3.33,2.45,3.37,3.55,2.28,3.12,3.18
Brazil,Serie A,1470,2015,01-11-15,21:30,Goias,16,Internacional,16,2,1,1,2.2,3.4,3.63,2.4,3.46,3.63,2.21,3.18,3.29
Brazil,Serie A,1471,2015,07-11-15,19:00,Internacional,18,Ponte Preta,18,1,0,1,1.57,4.03,7.07,1.6,4.1,7.07,1.55,3.79,6.11
Brazil,Serie A,1472,2015,07-11-15,21:30,Atletico-PR,4,Avai,4,2,1,1,1.93,3.52,4.49,1.95,3.58,5,1.84,3.38,4.29
Brazil,Serie A,1473,2015,07-11-15,21:30,Corinthians,9,Coritiba,9,2,1,1,1.34,5.24,11.38,1.38,5.4,12.5,1.33,4.66,9.63
